operation,sample_ms
verify,0.723709
verify,0.724958
verify,0.726708
verify,0.719334
verify,0.720208
verify,0.722417
verify,0.721417
verify,0.733500
verify,0.726375
verify,0.719666
verify,0.720416
verify,0.724042
verify,0.757666
verify,0.719916
verify,0.718625
verify,0.722417
verify,0.719792
verify,0.720666
verify,0.722583
verify,0.721167
verify,0.743208
verify,0.723209
verify,0.724583
verify,0.720959
verify,0.722625
verify,0.719458
verify,0.721500
verify,0.724750
verify,0.722458
verify,0.719666
verify,0.732292
verify,0.719625
verify,0.723833
verify,0.722709
verify,0.719833
verify,0.720834
verify,0.721875
verify,0.722792
verify,0.721292
verify,0.728041
verify,0.732875
verify,0.775625
verify,0.703250
verify,0.714125
verify,0.708208
verify,0.715709
verify,0.713416
verify,0.721459
verify,0.722375
verify,0.716333
verify,0.705708
verify,0.715084
verify,0.719792
verify,0.726625
verify,0.751041
verify,0.681708
verify,0.678667
verify,0.720833
verify,0.715584
verify,0.722209
verify,0.708375
verify,0.717750
verify,0.721292
verify,0.720458
verify,0.721375
verify,0.741708
verify,0.753875
verify,0.727625
verify,0.723458
verify,0.724583
verify,0.731458
verify,0.737542
verify,0.718959
verify,0.720375
verify,0.718083
verify,0.720792
verify,0.732333
verify,0.733375
verify,0.721875
verify,0.718708
verify,0.721416
verify,0.721583
verify,0.728958
verify,0.719167
verify,0.723250
verify,0.717916
verify,0.722000
verify,0.718041
verify,0.741708
verify,0.734417
verify,0.722167
verify,0.723459
verify,0.728125
verify,0.718792
verify,0.718750
verify,0.718666
verify,0.720834
verify,0.718791
verify,0.720250
verify,0.719625
verify,0.721458
verify,0.718583
verify,0.722916
verify,0.721083
verify,0.720333
verify,0.717250
verify,0.723250
verify,0.718791
verify,0.723708
verify,0.729834
verify,0.724000
verify,0.720625
verify,0.739125
verify,0.720125
verify,0.729042
verify,0.719208
verify,0.726917
verify,0.722208
verify,0.727458
verify,0.720459
verify,0.721625
verify,0.718958
verify,0.721834
verify,0.717208
verify,0.731500
verify,0.722167
verify,0.721166
verify,0.724209
verify,0.718500
verify,0.718833
verify,0.721250
verify,0.718250
verify,0.730417
verify,0.721708
verify,0.719458
verify,0.726542
verify,0.722875
verify,0.722708
verify,0.726583
verify,0.719583
verify,0.718916
verify,0.717417
verify,0.719250
verify,0.718709
verify,0.721208
verify,0.717708
verify,0.720167
verify,0.721250
verify,0.725292
verify,0.722166
verify,0.717416
verify,0.716666
verify,0.728708
verify,0.719125
verify,0.718000
verify,0.720958
verify,0.719833
verify,0.719125
verify,0.726208
verify,0.718750
verify,0.724708
verify,0.722333
verify,0.722667
verify,0.721042
verify,0.719167
verify,0.725667
verify,0.721583
verify,0.718250
verify,0.721167
verify,0.730958
verify,0.721459
verify,0.720000
verify,0.721084
verify,0.719333
verify,0.720625
verify,0.718792
verify,0.721041
verify,0.722084
verify,0.719166
verify,0.724750
verify,0.722792
verify,0.729750
verify,0.723250
verify,0.701458
verify,0.684084
verify,0.722666
verify,0.705084
verify,0.719875
verify,0.714084
verify,0.719375
verify,0.732708
verify,0.718125
verify,0.719625
verify,0.703666
verify,0.718250
verify,0.711959
verify,0.723208
verify,0.719542
verify,0.720208
verify,0.721000
verify,0.720958
verify,0.719541
verify,0.721875
verify,0.730334
verify,0.729292
verify,0.762542
verify,0.754167
verify,0.730084
verify,0.734166
verify,0.733167
verify,0.735333
verify,0.754042
verify,0.734708
verify,0.733541
verify,0.775834
verify,0.732166
verify,0.731000
verify,0.729916
verify,0.734917
verify,0.731709
verify,0.732625
verify,0.730250
verify,0.730083
verify,0.734792
verify,0.737959
verify,0.730125
verify,0.731833
verify,0.740917
verify,0.698459
verify,0.713750
verify,0.709666
verify,0.729750
verify,0.719959
verify,0.729250
verify,0.732083
verify,0.729750
verify,0.729250
verify,0.729750
verify,0.731083
verify,0.729334
verify,0.731708
verify,0.738125
verify,0.731625
verify,0.728834
verify,0.737208
verify,0.729125
verify,0.741625
verify,0.717583
verify,0.724209
verify,0.718250
verify,0.737625
verify,0.723333
verify,0.720792
verify,0.718083
verify,0.721042
verify,0.730625
verify,0.723542
verify,0.720459
verify,0.720500
verify,0.721083
verify,0.715084
verify,0.720792
verify,0.719250
verify,0.719750
verify,0.723792
verify,0.718583
verify,0.717208
verify,0.721959
verify,0.719916
verify,0.724916
