operation,sample_ms
keygen,0.438541
keygen,0.439541
keygen,0.439125
keygen,0.449375
keygen,0.461666
keygen,0.439208
keygen,0.441166
keygen,0.442084
keygen,0.441958
keygen,0.435875
keygen,0.435666
keygen,0.435792
keygen,0.435958
keygen,0.440792
keygen,0.436334
keygen,0.450291
keygen,0.436333
keygen,0.438625
keygen,0.435750
keygen,0.454333
keygen,0.450583
keygen,0.436250
keygen,0.439500
keygen,0.448625
keygen,0.448708
keygen,0.448708
keygen,0.451542
keygen,0.448583
keygen,0.449084
keygen,0.448875
keygen,0.451083
keygen,0.451334
keygen,0.449541
keygen,0.448708
keygen,0.448917
keygen,0.448708
keygen,0.460791
keygen,0.451042
keygen,0.450917
keygen,0.450875
keygen,0.450916
keygen,0.484375
keygen,0.458250
keygen,0.450292
keygen,0.446958
keygen,0.450458
keygen,0.447541
keygen,0.448459
keygen,0.451333
keygen,0.448625
keygen,0.448459
keygen,0.451417
keygen,0.450958
keygen,0.448250
keygen,0.450084
keygen,0.447250
keygen,0.463291
keygen,0.437041
keygen,0.420917
keygen,0.427250
keygen,0.433958
keygen,0.439333
keygen,0.436666
keygen,0.436500
keygen,0.436458
keygen,0.435375
keygen,0.437875
keygen,0.435167
keygen,0.435292
keygen,0.435291
keygen,0.439000
keygen,0.440209
keygen,0.436541
keygen,0.443583
keygen,0.437208
keygen,0.433667
keygen,0.440167
keygen,0.436625
keygen,0.436541
keygen,0.454959
keygen,0.436583
keygen,0.436542
keygen,0.439125
keygen,0.436583
keygen,0.439166
keygen,0.439792
keygen,0.436375
keygen,0.439667
keygen,0.439125
keygen,0.436500
keygen,0.436334
keygen,0.436541
keygen,0.436625
keygen,0.439334
keygen,0.458959
keygen,0.453042
keygen,0.446500
keygen,0.449208
keygen,0.436958
keygen,0.445250
keygen,0.442750
keygen,0.442458
keygen,0.445083
keygen,0.439583
keygen,0.439709
keygen,0.438583
keygen,0.437667
keygen,0.435208
keygen,0.437333
keygen,0.434917
keygen,0.439792
keygen,0.450250
keygen,0.442458
keygen,0.435167
keygen,0.441875
keygen,0.440250
keygen,0.442458
keygen,0.451584
keygen,0.443375
keygen,0.442166
keygen,0.444792
keygen,0.439708
keygen,0.439458
keygen,0.440334
keygen,0.442625
keygen,0.439541
keygen,0.438375
keygen,0.439583
keygen,0.443583
keygen,0.440500
keygen,0.443791
keygen,0.443542
keygen,0.455042
keygen,0.439125
keygen,0.423708
keygen,0.440209
keygen,0.436625
keygen,0.442875
keygen,0.438625
keygen,0.438917
keygen,0.435375
keygen,0.435500
keygen,0.438125
keygen,0.436750
keygen,0.435416
keygen,0.436542
keygen,0.439167
keygen,0.442625
keygen,0.437334
keygen,0.449041
keygen,0.437000
keygen,0.435541
keygen,0.438916
keygen,0.436625
keygen,0.468834
keygen,0.444208
keygen,0.433000
keygen,0.434292
keygen,0.435500
keygen,0.435542
keygen,0.439292
keygen,0.436500
keygen,0.436542
keygen,0.436750
keygen,0.435500
keygen,0.436625
keygen,0.435125
keygen,0.436292
keygen,0.439209
keygen,0.439000
keygen,0.446875
keygen,0.433958
keygen,0.436834
keygen,0.436541
keygen,0.438375
keygen,0.435458
keygen,0.440917
keygen,0.438875
keygen,0.436750
keygen,0.434041
keygen,0.433917
keygen,0.433792
keygen,0.433750
keygen,0.435500
keygen,0.433833
keygen,0.433958
keygen,0.434000
keygen,0.446209
keygen,0.433916
keygen,0.433792
keygen,0.433875
keygen,0.437125
keygen,0.463084
keygen,0.446000
keygen,0.437125
keygen,0.434084
keygen,0.433916
keygen,0.433959
keygen,0.433959
keygen,0.433916
keygen,0.438250
keygen,0.436667
keygen,0.433875
keygen,0.433959
keygen,0.433916
