timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116413.221521,1,40034,32711,46186496,65.86,
1763116413.221549,0,39909,32478,46186496,65.86,
1763116413.221557,5,40421,32850,46022656,65.86,
1763116413.471408,0,41741,34310,46186496,65.86,
1763116413.471427,2,41979,34582,46481408,65.86,
1763116413.471497,5,42302,34731,46022656,65.86,
1763116413.471529,3,41469,34000,46006272,65.86,
1763116413.471535,1,41909,34586,46186496,65.86,
1763116413.471536,4,42074,34732,46252032,65.86,
1763116413.721369,0,43713,36282,46186496,65.86,
1763116413.721381,2,43974,36577,46481408,65.86,
1763116413.721462,3,43471,36002,46006272,65.86,
1763116413.721490,1,43937,36614,46186496,65.86,
1763116413.721544,5,44354,36783,46022656,65.86,
1763116413.721647,4,44096,36754,46252032,65.86,
1763116413.971326,3,45479,38010,46006272,65.86,
1763116413.971355,0,45710,38279,46186496,65.86,
1763116413.971409,2,45966,38569,46481408,65.86,
1763116413.971451,1,45886,38563,46186496,65.86,
1763116413.971433,5,46374,38803,46022656,65.86,
1763116413.971501,4,46121,38779,46252032,65.86,
1763116414.221386,3,47251,39782,46006272,65.86,
1763116414.221426,0,47529,40098,46186496,65.86,
1763116414.221461,5,48197,40626,46022656,65.86,
1763116414.221515,2,47845,40448,46481408,65.86,
1763116414.221558,1,47677,40354,46186496,65.86,
1763116414.221580,4,47935,40593,46252032,65.86,
1763116414.471412,0,49573,42142,46186496,65.86,
1763116414.471415,1,49695,42372,46186496,65.86,
1763116414.471465,2,49844,42447,46481408,65.86,
1763116414.471480,5,50167,42596,46022656,65.86,
1763116414.471513,4,49937,42595,46252032,65.86,
1763116414.471526,3,49291,41822,46006272,65.86,
1763116414.721336,0,51628,44197,46186496,65.86,
1763116414.721354,3,51277,43808,46006272,65.86,
1763116414.721417,2,51901,44504,46481408,65.86,
1763116414.721445,1,51699,44376,46186496,65.86,
1763116414.721486,5,52166,44595,46022656,65.86,
1763116414.721570,4,52002,44660,46252032,65.86,
1763116414.971451,0,53682,46251,46186496,65.86,
1763116414.971453,5,54148,46577,46022656,65.86,
1763116414.971462,2,53876,46479,46481408,65.86,
1763116414.971481,3,53259,45790,46006272,65.86,
1763116414.971499,4,53940,46598,46252032,65.86,
1763116414.971567,1,53695,46372,46186496,65.86,
1763116415.221386,0,55717,48286,46186496,65.86,
1763116415.221392,2,55883,48486,46481408,65.86,
1763116415.221426,4,55924,48582,46252032,65.86,
